time,x_displacement,y_displacement
0.033025300000000035,0.0,0.0
0.1421637,0.0,0.0
0.14391330000000002,0.0,0.0
0.1457097,0.0,0.0
0.14740390000000003,0.0,0.0
0.14908540000000003,0.0,0.0
0.15078400000000003,0.0,6.5024
0.1525453,0.0,6.5024
0.1542461,0.0,6.5024
0.15593990000000002,0.0,6.5024
0.15755770000000002,0.0,6.5024
0.15911619999999999,0.0,6.5024
0.1606882,0.0,6.5024
0.1622571,0.0,6.5024
0.1638227,0.0,6.5024
0.16538350000000002,0.0,6.5024
0.16695740000000003,0.0,6.5024
0.1685223,0.0,6.5024
0.17008830000000003,0.0,6.5024
0.1716585,0.0,6.5024
0.173236,0.0,6.5024
0.1747915,0.0,6.5024
0.1763537,0.0,6.5024
0.1779136,0.0,6.5024
0.1794774,0.0,6.5024
0.1810408,0.0,6.5024
0.18261330000000003,0.0,6.5024
0.18418020000000002,0.0,6.5024
0.18573250000000002,0.0,6.5024
0.18728880000000003,0.0,6.5024
0.18886580000000003,0.0,6.5024
0.19042360000000003,0.0,6.5024
0.19206030000000002,0.0,6.5024
0.19361860000000003,0.0,6.5024
0.1951827,0.0,6.5024
0.196741,0.0,6.5024
0.1983068,0.0,6.5024
0.19986500000000001,0.0,6.5024
0.201447,0.0,6.5024
0.20301240000000004,0.0,6.5024
0.20458520000000002,0.0,6.5024
0.20616410000000002,0.0,6.5024
0.20776060000000002,0.0,6.5024
0.2093213,0.0,6.5024
0.2108852,0.0,6.5024
0.21245610000000004,0.0,6.5024
0.21400750000000002,0.0,6.5024
0.2156225,0.0,6.5024
0.2171841,0.0,6.5024
0.2187421,0.0,6.5024
0.22030670000000002,0.0,6.5024
0.2218623,0.0,6.5024
0.2234123,0.0,13.0048
0.22496860000000002,6.5024,13.0048
0.22655930000000002,6.5024,13.0048
0.2281131,6.5024,13.0048
0.22968900000000003,6.5024,13.0048
0.23124670000000003,6.5024,13.0048
0.23281050000000003,6.5024,13.0048
0.23436980000000002,6.5024,13.0048
0.23594310000000002,6.5024,13.0048
0.23749900000000002,6.5024,13.0048
0.2390871,6.5024,13.0048
0.2406991,6.5024,13.0048
0.24232920000000002,6.5024,13.0048
0.2439168,6.5024,13.0048
0.2456099,6.5024,13.0048
0.2473551,6.5024,13.0048
0.24896970000000002,6.5024,13.0048
0.2505376,6.5024,13.0048
0.25210730000000003,6.5024,13.0048
0.2536803,6.5024,13.0048
0.2552604,6.5024,13.0048
0.2568822,6.5024,13.0048
0.2584668,6.5024,13.0048
0.2600314,6.5024,13.0048
0.26158739999999997,6.5024,13.0048
0.2632163,6.5024,13.0048
0.2648141,6.5024,13.0048
0.26640840000000005,6.5024,13.0048
0.26809540000000004,6.5024,13.0048
0.2696538,6.5024,13.0048
0.27120890000000003,6.5024,13.0048
0.2728915,6.5024,13.0048
0.27445480000000005,6.5024,13.0048
0.27600930000000007,6.5024,13.0048
0.27756549999999997,6.5024,13.0048
0.2791381,6.5024,13.0048
0.2806916,6.5024,13.0048
0.28232280000000004,6.5024,13.0048
0.28387710000000005,6.5024,13.0048
0.2855931,6.5024,13.0048
0.2872043,6.5024,13.0048
0.28877939999999996,6.5024,13.0048
0.290407,6.5024,13.0048
0.29211309999999996,6.5024,13.0048
0.29368010000000005,6.5024,13.0048
0.29527890000000007,6.5024,13.0048
0.2968285,6.5024,13.0048
0.2983788,6.5024,13.0048
0.29992559999999996,6.5024,13.0048
0.3014813,6.5024,13.0048
0.30309579999999997,6.5024,13.0048
0.30472780000000005,6.5024,13.0048
0.30638000000000004,6.5024,13.0048
0.3079717,6.5024,13.0048
0.30953630000000004,6.5024,13.0048
0.3111,6.5024,13.0048
0.31277190000000005,6.5024,13.0048
0.3143563,6.5024,13.0048
0.3159353,6.5024,13.0048
0.3175261,6.5024,13.0048
0.31909270000000006,6.5024,13.0048
0.3206379,6.5024,13.0048
0.3221827,6.5024,13.0048
0.32374070000000005,6.5024,13.0048
0.32530300000000006,6.5024,13.0048
0.3268577,6.5024,13.0048
0.328405,6.5024,13.0048
0.32995,6.5024,13.0048
0.3315193,6.5024,13.0048
0.33312179999999997,6.5024,13.0048
0.3349903,6.5024,13.0048
0.33695040000000004,6.5024,13.0048
0.33883250000000004,6.5024,13.0048
0.34087400000000007,6.5024,13.0048
0.34287530000000005,6.5024,13.0048
0.34462450000000006,6.5024,13.0048
0.3462709,6.5024,13.0048
0.34786310000000004,6.5024,13.0048
0.3496094,6.5024,13.0048
0.3513732,6.5024,13.0048
0.3530718,6.5024,13.0048
0.35479279999999996,6.5024,13.0048
0.356685,6.5024,13.0048
0.3586424,6.5024,13.0048
0.3603627,6.5024,13.0048
0.36203710000000006,6.5024,13.0048
0.36389960000000005,6.5024,13.0048
0.3656069,6.5024,13.0048
0.3673226,6.5024,13.0048
0.36888650000000006,6.5024,13.0048
0.37065870000000006,6.5024,13.0048
0.37226940000000003,6.5024,13.0048
0.37401120000000004,6.5024,13.0048
0.3756496,6.5024,13.0048
0.37743350000000003,6.5024,13.0048
0.37927459999999996,6.5024,13.0048
0.38090760000000007,6.5024,13.0048
0.38249910000000004,6.5024,13.0048
0.384095,6.5024,13.0048
0.3856555,6.5024,13.0048
0.3872051,6.5024,13.0048
0.3887905,6.5024,13.0048
0.39037689999999997,6.5024,13.0048
0.39196290000000006,6.5024,13.0048
0.393562,6.5024,13.0048
0.3951811,6.5024,13.0048
0.39678209999999997,6.5024,13.0048
0.3983606,6.5024,13.0048
0.39992520000000004,6.5024,13.0048
0.4014771,6.5024,13.0048
0.4030676,6.5024,13.0048
0.4046317,6.5024,13.0048
0.40618420000000005,6.5024,13.0048
0.4077359,6.5024,13.0048
0.4092832,6.5024,13.0048
0.41085920000000004,6.5024,13.0048
0.4124203,6.5024,13.0048
0.41410090000000005,6.5024,13.0048
0.4156521,6.5024,13.0048
0.41719900000000004,6.5024,13.0048
0.41878200000000004,6.5024,13.0048
0.4203398,6.5024,13.0048
0.4218878,6.5024,13.0048
0.42345190000000005,6.5024,13.0048
0.4250052,6.5024,13.0048
0.4265482,6.5024,13.0048
0.4280979,6.5024,13.0048
0.42964910000000006,6.5024,13.0048
0.4311993,6.5024,13.0048
0.4327583,6.5024,13.0048
0.4343263,6.5024,13.0048
0.43590460000000003,6.5024,13.0048
0.4374526,6.5024,13.0048
0.4390247,6.5024,13.0048
0.44057050000000003,6.5024,13.0048
0.4421344,6.5024,13.0048
0.44371299999999997,6.5024,13.0048
0.44529900000000006,6.5024,13.0048
0.4468576,6.5024,13.0048
0.44841139999999996,6.5024,13.0048
0.4499543,6.5024,13.0048
0.4515273,6.5024,13.0048
0.4530854,6.5024,13.0048
0.45474660000000006,6.5024,13.0048
0.45632829999999996,6.5024,13.0048
0.45787439999999996,6.5024,13.0048
0.45942469999999996,6.5024,13.0048
0.4609732,6.5024,13.0048
0.46253110000000003,6.5024,13.0048
0.4640912,6.5024,13.0048
0.4656449,6.5024,13.0048
0.4672108,6.5024,13.0048
0.4688104,6.5024,13.0048
0.47035520000000003,6.5024,13.0048
0.47191770000000005,6.5024,13.0048
0.47357030000000006,6.5024,13.0048
0.4751311,6.5024,13.0048
0.47667490000000007,6.5024,13.0048
0.47822120000000007,6.5024,13.0048
0.47977909999999996,6.5024,13.0048
0.4814308,6.5024,13.0048
0.4830148,6.5024,13.0048
0.4845723,6.5024,13.0048
0.48613730000000005,6.5024,13.0048
0.4876826,6.5024,13.0048
0.4892254,6.5024,13.0048
0.49077299999999996,6.5024,13.0048
0.4923642,6.5024,13.0048
0.4939324,6.5024,13.0048
0.49569290000000005,6.5024,13.0048
0.49728960000000005,6.5024,13.0048
0.4988824,6.5024,13.0048
0.50044,6.5024,13.0048
0.5020275999999999,6.5024,13.0048
0.5036100000000001,6.5024,13.0048
0.5051775000000001,6.5024,13.0048
0.5067267,6.5024,13.0048
0.5083476,6.5024,13.0048
0.5098982999999999,6.5024,13.0048
0.5114751,6.5024,13.0048
0.5130515,6.5024,13.0048
0.5146096,6.5024,13.0048
0.5161865999999999,6.5024,13.0048
0.5178313999999999,6.5024,13.0048
0.5193969,6.5024,13.0048
0.5210629,6.5024,13.0048
0.522621,6.5024,13.0048
0.5241714,6.5024,13.0048
0.5257303,6.5024,13.0048
0.5272795000000001,6.5024,13.0048
0.5289252,6.5024,13.0048
0.5305031,6.5024,13.0048
0.5321027,6.5024,13.0048
0.5336719999999999,6.5024,13.0048
0.5352528000000001,6.5024,13.0048
0.5368101999999999,6.5024,13.0048
0.5383580000000001,6.5024,13.0048
0.5399275000000001,6.5024,13.0048
0.5415810999999999,6.5024,13.0048
0.5431513000000001,6.5024,13.0048
0.5447024,6.5024,13.0048
0.546268,19.5072,13.0048
0.5478368,26.0096,13.0048
0.54938,26.0096,13.0048
0.5509225,26.0096,13.0048
0.5524845,26.0096,13.0048
0.5540323,26.0096,13.0048
0.5555981999999999,26.0096,13.0048
0.5571539000000001,26.0096,13.0048
0.5587074000000001,26.0096,13.0048
0.5602591000000001,26.0096,13.0048
0.5618335999999999,26.0096,13.0048
0.5633859999999999,26.0096,13.0048
0.5649715,26.0096,13.0048
0.566522,26.0096,13.0048
0.5681985,26.0096,13.0048
0.5697448,26.0096,13.0048
0.571293,26.0096,13.0048
0.5728732999999999,26.0096,13.0048
0.5746344000000001,26.0096,13.0048
0.5762342,26.0096,13.0048
0.5778325,26.0096,13.0048
0.579388,26.0096,13.0048
0.5809465,26.0096,13.0048
0.582495,26.0096,13.0048
0.5840421,26.0096,13.0048
0.5856068000000001,26.0096,13.0048
0.5871725000000001,26.0096,13.0048
0.5887357,26.0096,13.0048
0.5902951000000001,26.0096,13.0048
0.5918612999999999,26.0096,19.5072
0.5934511,26.0096,19.5072
0.5950194,32.512,19.5072
0.5965706,45.516799999999996,19.5072
0.5981190000000001,71.5264,26.0096
0.5996816,91.03359999999999,32.512
0.6012294,97.536,32.512
0.6027951,123.54560000000001,32.512
0.6043498,149.5552,39.0144
0.6059003000000001,175.5648,45.516799999999996
0.6074672000000001,208.0768,45.516799999999996
0.6090114,240.5888,45.516799999999996
0.6105674000000001,279.6032,45.516799999999996
0.6121251999999999,318.6176,45.516799999999996
0.6136705,357.632,45.516799999999996
0.6152196000000001,403.1488,45.516799999999996
0.6167669,442.1632,45.516799999999996
0.6183194000000001,481.1776,45.516799999999996
0.6199631000000001,533.1968,45.516799999999996
0.6215227999999999,578.7135999999999,45.516799999999996
0.6230658,624.2304,45.516799999999996
0.6246735000000001,676.2496,45.516799999999996
0.6262459,728.2687999999999,45.4914
0.6278013,780.288,45.4914
0.6293522,838.8095999999999,45.466
0.6309019,903.8335999999999,45.466
0.6324554,968.8575999999999,45.4406
0.6340175000000001,1033.8816,45.415200000000006
0.635626,1105.4080000000001,45.3898
0.6371825,1176.9344,45.3644
0.6387303,1254.9632,45.339
0.6402931000000001,1339.4944,38.8112
0.6418425999999999,1430.528,32.2834
0.6434016,1515.0592,25.755599999999998
0.6449457999999999,1599.5904,19.2278
0.6465131,1690.6239999999998,6.1975999999999996
0.6481204,1781.6576,-6.832599999999999
0.6496991000000001,1879.1935999999998,-19.8628
0.6512462000000001,1989.7344,-39.3954
0.6527989999999999,2093.7728,-52.425599999999996
0.6543494999999999,2210.8160000000003,-71.9582
0.6559352,2314.8543999999997,-84.9884
0.6575198,2431.8976,-91.5162
0.6590982000000001,2548.9408,-111.0488
0.6606755,2665.984,-130.5814
0.6622286,2770.0224,-143.6116
0.6637900000000001,2867.5584,-156.6418
0.6653606000000001,2965.0944,-169.672
0.6669879000000001,3075.6352,-189.2046
0.6685417,3192.6784000000002,-202.2348
0.6700898,3322.7263999999996,-215.265
0.671643,3452.7744000000002,-228.2952
0.6732098,3576.32,-234.823
0.6747727000000001,3693.3632000000002,-241.3508
0.6763754,3816.9087999999997,-247.8786
0.6779265000000001,3933.9519999999998,-254.40640000000002
0.6794944,4050.9952,-267.4366
0.6810480000000001,4168.0383999999995,-267.462
0.6826013,4285.0815999999995,-273.9898
0.6841781,4402.1248,-280.5176
0.6857871,4525.6704,-287.04540000000003
0.6873463,4642.7136,-293.57320000000004
0.6889036,4759.7568,-306.6034
0.6904589999999999,4870.2976,-313.13120000000004
0.6920271,4987.3408,-319.659
0.6935937000000001,5104.384,-326.1868
0.6951438000000001,5208.4223999999995,-332.71459999999996
0.6967021,5312.4608,-339.2424
0.6982537,5416.4992,-345.7702
0.6998732000000001,5527.04,-358.80039999999997
0.7014379,5637.580800000001,-371.8306
0.7030186,5748.1216,-378.35839999999996
0.7046189,5858.6624,-391.3886
0.7061835999999999,5962.7008,-397.9164
0.7077310000000001,6073.2416,-410.9466
0.7093031999999999,6183.7824,-430.47920000000005
0.7108669000000001,6294.3232,-437.00700000000006
0.7124157,6398.3616,-450.03720000000004
0.7139678,6495.8976,-469.5698
0.7155107,6599.936000000001,-482.59999999999997
0.7170638,6690.969599999999,-502.13259999999997
0.7186172,6788.5056,-521.6652
0.7201674,6886.0416000000005,-534.6954000000001
0.7217269,6977.075199999999,-554.228
0.72329,7074.6112,-567.2582
0.7248838,7172.1472,-586.7908
0.7266112,7282.687999999999,-606.3234
0.728251,7373.7216,-619.3536
0.7299135999999999,7477.76,-645.3886
0.7315052,7568.793600000001,-658.4188
0.7331334,7653.3248,-677.9514
0.7348134,7744.3584,-690.9816
0.7367028,7822.3872,-704.0118
0.7383352999999999,7919.923199999999,-723.5444
0.7399557000000001,8004.4544000000005,-736.5746
0.7415346,8088.985600000001,-743.1024
0.7431669000000001,8160.512000000001,-756.1326
0.7448071,8258.048,-762.6604
0.7466472,8349.0816,-775.6906
0.7482242000000001,8446.6176,-788.7207999999999
0.7498195000000001,8537.6512,-801.7510000000001
0.7513645,8622.1824,-814.7812
0.7529519,8706.7136,-827.8114
0.7545076,8791.244799999999,-840.8416000000001
0.7561011,8882.278400000001,-853.8718
0.7576733,8966.8096,-866.902
0.7592855000000001,9051.3408,-879.9322
0.7608392000000002,9129.3696,-892.9624
0.7623934000000001,9213.900800000001,-905.9926
0.7639539,9304.9344,-912.5204
0.7655160000000001,9382.9632,-925.5506
0.7671285000000001,9460.992,-938.5808
0.7686924000000002,9552.0256,-951.611
0.7702420000000001,9623.552,-964.6411999999999
0.7718116000000002,9701.5808,-977.6714
0.7733636000000002,9792.6144,-990.7015999999999
0.7749474000000001,9883.648000000001,-990.727
0.7764942000000001,9974.6816,-997.2547999999999
0.7780471,10059.2128,-1003.7826
0.7795970000000001,10117.734400000001,-1003.808
0.7811440000000001,10169.7536,-1010.3358
0.7827288000000001,10228.2752,-1010.3612
0.7842866000000002,10299.801599999999,-1016.889
0.7858365,10364.8256,-1023.4168000000001
0.7873830000000002,10429.8496,-1023.4422000000001
0.7889357000000001,10488.3712,-1029.97
0.7905422,10546.8928,-1036.4978
0.7921262,10611.916799999999,-1036.5231999999999
0.7936758000000002,10663.936,-1049.5534
0.7952223,10715.9552,-1056.0811999999999
0.796799,10761.472,-1062.609
0.7983805000000002,10813.4912,-1069.1368
0.7999393000000001,10859.008,-1082.167
0.8014873,10911.0272,-1088.6948
0.8030389,10963.0464,-1095.2225999999998
0.8045906,11021.568,-1101.7504
0.806176,11080.0896,-1114.7805999999998
0.8077438000000001,11145.1136,-1121.3084
0.809312,11197.1328,-1127.8362
0.8108618000000001,11255.6544,-1134.364
0.8124245000000001,11307.6736,-1140.8917999999999
0.8139793,11359.6928,-1147.4196
0.8155408000000002,11405.2096,-1153.9474
0.8171176,11457.228799999999,-1160.4752
0.8186863,11502.7456,-1167.003
0.8202799000000001,11541.76,-1167.0284
0.8218539,11587.2768,-1167.0538000000001
0.8234696000000001,11632.7936,-1173.5816
0.8251152000000002,11665.3056,-1173.607
0.8267157,11704.32,-1180.1348
0.8283173000000001,11743.3344,-1180.1602
0.8298818000000001,11782.3488,-1186.6879999999999
0.8314478000000001,11821.3632,-1193.2158
0.833024,11853.8752,-1193.2412
0.8345769000000001,11892.889599999999,-1199.769
0.8361398,11925.4016,-1199.7944
0.837712,11957.9136,-1206.3222
0.8393055,11990.4256,-1206.3476
0.8408494,12009.932799999999,-1212.8754000000001
0.8424138000000001,12035.9424,-1212.9008000000001
0.8439607,12055.4496,-1212.9008000000001
0.8455084000000002,12074.9568,-1212.9261999999999
0.8470872,12094.464,-1212.9515999999999
0.8486438000000001,12120.4736,-1212.9515999999999
0.8501989000000001,12133.4784,-1212.9769999999999
0.8518369000000001,12159.488,-1219.5048
0.8534147000000001,12178.995200000001,-1219.5302
0.8549722,12192.0,-1219.5302
0.8565371000000002,12205.0048,-1219.5556000000001
0.858128,12211.5072,-1219.5556000000001
0.8597025,12218.0096,-1219.5810000000001
0.8616203,12224.511999999999,-1219.5810000000001
0.8632027,12231.0144,-1219.5810000000001
0.8647685,12237.5168,-1219.5810000000001
0.8663392000000001,12244.019199999999,-1219.5810000000001
0.8679375,12250.5216,-1219.5810000000001
0.8695202,12250.5216,-1219.5810000000001
0.8710741,12250.5216,-1219.5810000000001
0.8726234000000002,12250.5216,-1219.5810000000001
0.8741867000000001,12250.5216,-1219.5810000000001
0.8757622,12257.024,-1219.5810000000001
0.8773369,12257.024,-1213.0786
0.8788951,12257.024,-1213.0786
0.880465,12257.024,-1213.0786
0.8820206000000002,12257.024,-1213.0786
0.8836148000000001,12257.024,-1213.0786
0.8852180000000001,12257.024,-1213.0786
0.8868735000000001,12257.024,-1213.0786
0.8884345,12257.024,-1213.0786
0.8900021,12257.024,-1213.0786
0.8916219000000001,12257.024,-1213.0786
0.8932936,12257.024,-1213.0786
0.8948483,12257.024,-1213.0786
0.8963939000000001,12257.024,-1213.0786
0.8979439,12257.024,-1213.0786
0.8995233,12257.024,-1213.0786
0.9011079,12257.024,-1213.0786
0.9026807000000001,12257.024,-1213.0786
0.9042595,12257.024,-1213.1039999999998
0.9059294,12257.024,-1213.1039999999998
0.9074806,12257.024,-1213.1039999999998
0.909062,12257.024,-1213.1294
0.9106289000000001,12263.5264,-1213.1294
0.9122257,12270.0288,-1213.1548
0.9138092,12276.5312,-1213.1548
0.9153994000000001,12276.5312,-1213.1548
0.9171191000000001,12276.5312,-1213.1548
0.9187008000000001,12283.0336,-1213.1548
0.9202891,12283.0336,-1213.1802
0.9219851000000001,12289.536,-1213.1802
0.9235612,12302.5408,-1213.1802
0.9252200000000002,12309.0432,-1213.1802
0.9267813,12315.545600000001,-1213.1802
0.9284432,12322.048,-1213.2056
0.9300289000000002,12335.0528,-1213.2056
0.9315832000000002,12348.0576,-1213.231
0.9331744,12354.56,-1213.231
0.9347257,12367.5648,-1213.231
0.936307,12380.5696,-1213.2564
0.9378677,12380.5696,-1213.2564
0.9394565000000001,12380.5696,-1213.2564
0.9410177000000002,12380.5696,-1213.2564
0.9425697000000002,12380.5696,-1213.2818
0.9441158000000001,12380.5696,-1213.2818
0.9456610000000001,12380.5696,-1213.2818
0.9472989,12380.5696,-1213.2818
0.9488437000000001,12380.5696,-1213.2818
0.9504129000000001,12380.5696,-1213.2818
0.9519680000000001,12380.5696,-1213.2818
0.9535259,12387.072,-1213.2818
0.9551108000000001,12387.072,-1213.2818
0.9566616000000001,12387.072,-1213.2818
0.9582433000000001,12387.072,-1213.2818
0.9597960000000001,12387.072,-1213.2818
0.9613452,12387.072,-1213.2818
0.9630228000000001,12387.072,-1213.2818
0.964574,12387.072,-1213.2818
0.9661447000000001,12387.072,-1213.2818
0.9676951,12387.072,-1213.2818
0.9692413,12387.072,-1213.2818
0.9708362000000001,12387.072,-1213.2818
0.9724262000000001,12387.072,-1213.2818
0.9739862000000001,12387.072,-1213.2818
0.9755323,12387.072,-1213.2818
0.9770989000000001,12387.072,-1213.2818
0.9786915,12387.072,-1213.2818
0.9802646000000002,12387.072,-1213.2818
0.9818253000000001,12387.072,-1213.2818
0.9833928000000001,12387.072,-1213.2818
0.9849572,12387.072,-1213.2818
0.9865355,12387.072,-1213.2818
0.9881082000000001,12387.072,-1213.2818
0.9896635,12387.072,-1213.2818
0.9912438000000001,12387.072,-1213.2818
0.992812,12387.072,-1213.2818
0.9943574000000002,12387.072,-1213.2818
0.995913,12387.072,-1213.2818
0.9974652000000002,12387.072,-1213.2818
0.9990157000000002,12387.072,-1213.2818
1.0005595,12387.072,-1213.2818
1.0021352000000001,12387.072,-1213.2818
1.0036883,12387.072,-1213.2818
1.0052377000000001,12387.072,-1213.2818
1.0067854,12387.072,-1213.2818
1.0083335,12387.072,-1213.2818
1.0098783,12387.072,-1213.2818
1.0115697000000001,12387.072,-1213.2818
1.0133246,12387.072,-1213.2818
1.0149076000000001,12393.5744,-1213.2818
1.0164648,12393.5744,-1213.2818
1.0180189000000002,12393.5744,-1213.2818
1.0195604,12400.0768,-1213.2818
1.0211055,12406.5792,-1213.3072
1.0226609,12413.081600000001,-1213.3072
1.0242392,12426.0864,-1213.3072
1.0258869000000002,12445.5936,-1213.3072
1.0274582,12471.6032,-1213.3072
1.0290075,12504.1152,-1206.8048
1.0305711,12536.6272,-1200.3024
1.0321589,12569.1392,-1200.3024
1.0337092,12614.656,-1193.8
1.0352648,12653.6704,-1187.2976
1.0368179,12692.684799999999,-1187.2976
1.0383614,12731.699200000001,-1187.2976
1.0399246,12770.713600000001,-1187.2976
1.0415069000000001,12809.728,-1187.2976
1.0430615,12848.7424,-1187.2976
1.0446075000000001,12887.7568,-1187.2976
1.0461595000000001,12926.771200000001,-1193.8254
1.0477166,12965.785600000001,-1193.8254
1.0492728,12998.2976,-1193.8508000000002
1.0508188,13037.311999999998,-1193.8762000000002
1.0523963,13076.326400000002,-1193.9016
1.0539422,13115.3408,-1193.927
1.0554921000000002,13154.3552,-1200.4548
1.0570884,13206.374399999999,-1206.9826
1.0587744000000001,13258.3936,-1213.5104
1.0603621,13316.9152,-1226.5406
1.0619181,13381.939199999999,-1233.0683999999999
1.0634626,13433.958400000001,-1246.0986
1.0650373,13485.9776,-1252.6263999999999
1.066584,13544.499200000002,-1259.1542
1.0681321000000001,13596.518399999999,-1265.682
1.0696833000000001,13648.537600000001,-1278.7122
1.0712562,13700.5568,-1291.7423999999999
1.0730322,13765.5808,-1304.7726
1.0746103,13837.1072,-1317.8028
1.0761880000000001,13902.131200000002,-1330.8329999999999
1.0777388,13960.6528,-1343.8632
1.0792814000000002,14019.1744,-1350.3909999999998
1.0808772,14077.695999999998,-1363.4212
1.082446,14136.217600000002,-1376.4514000000001
1.0841126,14207.743999999999,-1389.4816
1.0857809,14272.768,-1409.0142
1.0873362,14344.2944,-1422.0444
1.0889142,14422.323199999999,-1441.577
1.090503,14487.3472,-1454.6072
1.0920528,14565.375999999998,-1474.1398
1.0936163,14630.4,-1487.1699999999998
1.0951671,14701.9264,-1500.2002
1.0968378,14779.955199999999,-1519.7328
1.0984304,14857.984,-1532.7630000000001
1.1000533000000001,14929.5104,-1545.7932
1.1016259000000002,15007.539200000001,-1558.8234
1.1031884,15079.0656,-1578.356
1.1047336,15163.5968,-1591.3862
1.1064009000000001,15248.127999999999,-1610.9188000000001
1.1079544000000001,15345.664,-1636.9538
1.1095303,15417.1904,-1649.9840000000002
1.1111689,15495.219200000001,-1669.5166
1.1127199,15579.7504,-1689.0492
1.1142644000000002,15644.7744,-1708.5818
1.1158137000000001,15729.305600000002,-1728.1144
1.1173603,15800.831999999999,-1747.6470000000002
1.1189459000000002,15872.358400000001,-1767.1796
1.1205372,15956.8896,-1786.7122000000002
1.1222450000000002,16041.4208,-1812.7472
1.1238552000000002,16125.952,-1838.7821999999999
1.1254049000000002,16197.478400000002,-1851.8124
1.1269882,16262.502400000001,-1871.345
1.1285416000000001,16334.0288,-1890.8775999999998
1.1300885,16399.0528,-1903.9078
1.1317239000000001,16470.5792,-1923.4404
1.1334948,16555.1104,-1949.4754
1.1351713,16652.646399999998,-1975.5104
1.1367422,16737.1776,-1995.0430000000001
1.1383219,16808.704,-2021.078
1.1398791000000001,16886.732799999998,-2040.6105999999997
1.1414635,16964.7616,-2066.6456000000003
1.1431015,17042.7904,-2086.1782
1.1446925000000001,17127.3216,-2112.2131999999997
1.1463296,17205.3504,-2131.7458
1.1478806000000001,17289.8816,-2157.7808
1.1494283,17367.9104,-2177.3134
1.1510170000000002,17452.441600000002,-2196.846
1.1525699,17530.470400000002,-2222.881
1.154129,17615.0016,-2242.4136
1.1556899,17686.528000000002,-2261.9462
1.1572878,17764.556800000002,-2281.4788
1.158871,17855.5904,-2301.0114000000003
1.1604315,17933.6192,-2327.0464
1.1620028,18024.6528,-2346.5789999999997
1.1635498,18109.184,-2372.614
1.1651011,18193.715200000002,-2398.6490000000003
1.1669678,18284.748799999998,-2418.1816
1.1685275000000002,18388.7872,-2450.719
1.1700786,18466.816,-2463.7492
1.1716302,18538.342399999998,-2483.2818
1.1732026,18616.3712,-2502.8143999999998
1.1747631,18700.9024,-2522.347
1.1763304,18772.428799999998,-2541.8795999999998
1.1778749000000002,18863.4624,-2574.417
1.1794256,18947.993599999998,-2600.4519999999998
1.1810150000000001,19032.5248,-2626.487
1.1825661,19130.0608,-2652.522
1.1841262000000001,19208.0896,-2678.557
1.1856909,19286.1184,-2704.592
1.1872355,19377.152000000002,-2730.627
1.1888279000000002,19455.1808,-2756.6620000000003
1.1904032,19539.712,-2782.697
1.1919522,19611.2384,-2802.2296
1.1935304,19682.7648,-2828.2646
1.1951038,19767.296000000002,-2854.2996
1.1968245,19845.3248,-2880.3346
1.1983887,19929.856,-2899.8672
1.1999375,20014.3872,-2919.3998
1.2015126,20092.415999999997,-2938.9324
1.2030778,20163.9424,-2951.9626000000003
1.2046744,20241.9712,-2977.9976
1.2062249,20306.9952,-2997.5302
1.2077745,20372.0192,-3023.5652
1.2093665,20450.048,-3056.1025999999997
1.2109102,20528.0768,-3075.6352
1.212493,20599.603199999998,-3088.6654
1.2140758,20671.1296,-3108.1980000000003
1.2156357,20736.1536,-3121.2282
1.2171854,20807.68,-3134.2584
1.2187313,20872.704,-3147.2886000000003
1.2203187,20937.728000000003,-3160.3188
1.2218734,21009.254399999998,-3173.349
1.2234808000000001,21074.2784,-3186.3792000000003
1.2251574,21145.8048,-3199.4093999999996
1.2267285,21217.3312,-3212.4396
1.2283103,21275.8528,-3225.4698
1.229876,21340.876800000002,-3238.5
1.2314245000000001,21392.896,-3245.0278000000003
1.2329927,21444.9152,-3258.058
1.2345544000000002,21509.9392,-3271.0882
